case_id,case_type,num_parties,priority,judge_id,judge_idx,courtroom_id,hearing_date,hearing_duration_mins
CASE01300,Criminal,3,High,J005,4,CR07,2024-02-07,313
CASE01301,Labour,4,Medium,J007,6,CR01,2024-04-04,60
CASE01302,Commercial,7,Low,J007,6,CR05,2025-06-05,119
CASE01303,Family,3,Medium,J008,7,CR04,2025-11-19,70
CASE01304,Criminal,7,Low,J005,4,CR06,2025-01-08,217
CASE01305,Civil,3,Low,J001,0,CR04,2025-04-11,44
CASE01306,Civil,4,Medium,J004,3,CR08,2025-11-04,133
CASE01307,Criminal,4,Low,J005,4,CR08,2024-04-10,130
CASE01308,Commercial,4,Medium,J007,6,CR04,2024-01-04,105
CASE01309,Civil,2,Medium,J004,3,CR06,2025-07-15,99
CASE01310,Commercial,7,Low,J007,6,CR06,2024-04-19,49
CASE01311,Constitutional,4,Medium,J002,1,CR03,2025-05-20,131
CASE01312,Commercial,8,High,J001,0,CR07,2024-09-18,121
CASE01313,Civil,3,High,J008,7,CR04,2024-07-12,117
CASE01314,Constitutional,8,Medium,J002,1,CR07,2024-08-09,221
CASE01315,Family,3,High,J007,6,CR04,2024-12-13,105
CASE01316,Family,3,High,J003,2,CR07,2025-11-20,97
CASE01317,Commercial,9,Medium,J007,6,CR02,2025-04-07,148
CASE01318,Civil,3,Medium,J006,5,CR03,2025-05-26,34
CASE01319,Family,2,Medium,J003,2,CR01,2025-07-21,95
CASE01320,Civil,3,Low,J006,5,CR08,2025-06-05,104
CASE01321,Criminal,7,Medium,J002,1,CR03,2024-04-17,220
CASE01322,Civil,5,High,J006,5,CR06,2025-01-29,142
CASE01323,Land,2,Medium,J004,3,CR04,2024-10-08,136
CASE01324,Constitutional,11,Medium,J006,5,CR06,2024-10-29,299
CASE01325,Land,2,High,J004,3,CR03,2024-05-22,102
CASE01326,Criminal,6,Medium,J005,4,CR05,2025-07-15,178
CASE01327,Family,3,Medium,J007,6,CR04,2024-07-25,37
CASE01328,Commercial,5,Low,J001,0,CR05,2025-12-05,20
CASE01329,Constitutional,11,Medium,J006,5,CR03,2025-12-29,394
CASE01330,Civil,4,Medium,J003,2,CR06,2025-12-29,101
CASE01331,Commercial,9,Medium,J001,0,CR06,2025-07-30,152
CASE01332,Constitutional,2,Medium,J006,5,CR07,2025-07-01,159
CASE01333,Criminal,4,Medium,J005,4,CR07,2024-01-15,257
CASE01334,Criminal,6,Medium,J006,5,CR02,2024-05-29,281
CASE01335,Land,4,Medium,J001,0,CR01,2024-07-24,175
CASE01336,Criminal,6,Medium,J005,4,CR03,2024-10-21,217
CASE01337,Criminal,4,Medium,J006,5,CR05,2024-05-30,102
CASE01338,Land,5,High,J001,0,CR05,2025-07-09,87
CASE01339,Civil,3,Medium,J001,0,CR06,2025-04-09,47
CASE01340,Criminal,4,Low,J002,1,CR04,2025-07-29,158
CASE01341,Civil,3,Low,J006,5,CR04,2024-10-22,126
CASE01342,Civil,3,Medium,J001,0,CR07,2025-03-03,47
CASE01343,Constitutional,8,Medium,J006,5,CR01,2024-01-15,356
CASE01344,Criminal,6,Low,J006,5,CR05,2024-08-19,176
CASE01345,Civil,2,Medium,J004,3,CR04,2024-07-18,83
CASE01346,Civil,5,Low,J004,3,CR08,2024-07-01,70
CASE01347,Criminal,5,Medium,J006,5,CR02,2024-07-11,153
CASE01348,Civil,2,Medium,J003,2,CR02,2025-01-22,143
CASE01349,Labour,2,Medium,J003,2,CR07,2025-07-24,74
CASE01350,Civil,5,Low,J004,3,CR03,2024-06-14,84
CASE01351,Constitutional,11,Low,J006,5,CR01,2024-12-05,223
CASE01352,Constitutional,10,Low,J006,5,CR03,2024-06-07,183
CASE01353,Family,3,Low,J007,6,CR01,2025-10-03,48
CASE01354,Labour,4,High,J007,6,CR05,2025-07-18,113
CASE01355,Land,3,Medium,J004,3,CR02,2025-12-26,107
CASE01356,Family,2,Medium,J007,6,CR04,2024-07-08,52
CASE01357,Commercial,3,Low,J007,6,CR02,2025-06-02,84
CASE01358,Civil,3,Medium,J003,2,CR07,2025-07-11,47
CASE01359,Labour,2,Medium,J007,6,CR07,2024-04-05,44
CASE01360,Family,2,Medium,J007,6,CR04,2024-08-07,61
CASE01361,Civil,4,Low,J004,3,CR06,2024-10-28,53
CASE01362,Family,2,Medium,J003,2,CR08,2025-07-29,96
CASE01363,Criminal,3,Medium,J006,5,CR01,2025-04-02,104
CASE01364,Commercial,4,High,J001,0,CR04,2024-11-25,80
CASE01365,Civil,3,Medium,J006,5,CR02,2025-01-31,131
CASE01366,Civil,5,Medium,J004,3,CR05,2025-06-11,83
CASE01367,Family,3,High,J008,7,CR08,2025-05-14,97
CASE01368,Family,3,Low,J003,2,CR05,2025-10-30,61
CASE01369,Criminal,2,Medium,J002,1,CR06,2025-06-11,184
CASE01370,Commercial,5,Low,J001,0,CR02,2024-06-21,199
CASE01371,Land,3,Medium,J008,7,CR01,2025-11-18,85
CASE01372,Family,2,Medium,J008,7,CR04,2025-12-03,74
CASE01373,Constitutional,7,Medium,J006,5,CR02,2024-07-30,177
CASE01374,Labour,4,Medium,J007,6,CR07,2024-03-15,92
CASE01375,Family,2,Low,J008,7,CR03,2024-01-26,46
CASE01376,Civil,5,Medium,J006,5,CR06,2024-02-09,83
CASE01377,Labour,2,Medium,J003,2,CR02,2024-02-26,71
CASE01378,Land,3,Medium,J001,0,CR05,2024-03-14,78
CASE01379,Criminal,6,Medium,J006,5,CR04,2025-04-07,67
CASE01380,Criminal,6,Medium,J006,5,CR07,2025-03-20,147
CASE01381,Civil,4,Medium,J004,3,CR01,2025-02-03,141
CASE01382,Civil,3,High,J001,0,CR01,2025-09-26,135
CASE01383,Civil,2,Medium,J001,0,CR01,2025-12-19,92
CASE01384,Criminal,6,Medium,J002,1,CR06,2025-05-30,212
CASE01385,Commercial,6,Low,J001,0,CR05,2025-12-04,133
CASE01386,Land,4,Low,J004,3,CR02,2024-10-16,49
CASE01387,Family,3,Low,J007,6,CR07,2024-02-02,92
CASE01388,Civil,4,Medium,J006,5,CR03,2025-07-01,104
CASE01389,Criminal,2,Medium,J002,1,CR03,2025-02-05,106
CASE01390,Civil,3,Medium,J008,7,CR05,2024-05-28,102
CASE01391,Civil,5,High,J004,3,CR06,2025-07-21,109
CASE01392,Labour,4,Low,J007,6,CR03,2024-05-07,66
CASE01393,Civil,2,Medium,J001,0,CR01,2025-09-03,85
CASE01394,Civil,5,Medium,J006,5,CR02,2024-12-19,104
CASE01395,Commercial,3,Medium,J001,0,CR07,2025-10-24,148
CASE01396,Family,2,Medium,J008,7,CR03,2024-06-14,29
CASE01397,Civil,3,High,J003,2,CR04,2025-09-24,201
CASE01398,Civil,3,Medium,J004,3,CR04,2024-07-05,96
CASE01399,Criminal,4,High,J006,5,CR01,2025-07-17,77
CASE01400,Commercial,2,High,J004,3,CR02,2024-10-25,219
CASE01401,Land,2,High,J008,7,CR02,2024-04-11,123
CASE01402,Commercial,4,Medium,J001,0,CR08,2024-12-05,209
CASE01403,Criminal,6,Medium,J005,4,CR03,2025-11-19,169
CASE01404,Civil,3,High,J003,2,CR02,2024-03-13,57
CASE01405,Civil,5,Medium,J003,2,CR06,2025-05-13,105
CASE01406,Constitutional,3,High,J006,5,CR06,2025-09-24,275
CASE01407,Constitutional,3,Medium,J006,5,CR03,2025-08-04,151
CASE01408,Criminal,4,Medium,J005,4,CR06,2024-09-10,145
CASE01409,Commercial,4,High,J001,0,CR07,2024-10-11,200
CASE01410,Labour,3,Medium,J005,4,CR03,2025-11-27,79
CASE01411,Family,2,Medium,J008,7,CR06,2025-05-07,67
CASE01412,Civil,2,Low,J006,5,CR08,2025-01-03,73
CASE01413,Criminal,5,Medium,J005,4,CR08,2024-04-22,168
CASE01414,Civil,4,Low,J003,2,CR02,2024-10-15,95
CASE01415,Criminal,7,Medium,J002,1,CR04,2024-09-27,248
CASE01416,Criminal,4,High,J006,5,CR02,2024-03-19,222
CASE01417,Family,2,High,J003,2,CR01,2025-08-19,86
CASE01418,Labour,3,Medium,J007,6,CR07,2025-08-28,80
CASE01419,Constitutional,3,High,J002,1,CR01,2024-09-24,94
CASE01420,Land,4,Medium,J008,7,CR08,2025-01-10,88
CASE01421,Civil,5,High,J006,5,CR04,2025-08-27,92
CASE01422,Constitutional,9,High,J006,5,CR03,2025-04-21,198
CASE01423,Civil,2,Medium,J008,7,CR02,2025-02-11,60
CASE01424,Constitutional,4,Low,J006,5,CR01,2025-11-10,192
CASE01425,Commercial,9,Medium,J001,0,CR03,2025-06-11,108
CASE01426,Civil,2,Medium,J003,2,CR08,2024-06-13,135
CASE01427,Constitutional,7,Low,J002,1,CR03,2025-01-03,125
CASE01428,Civil,2,Medium,J001,0,CR04,2025-05-15,128
CASE01429,Commercial,5,Medium,J001,0,CR02,2025-01-14,193
CASE01430,Criminal,4,Low,J002,1,CR01,2024-07-31,182
CASE01431,Constitutional,6,Low,J006,5,CR07,2025-04-11,249
CASE01432,Family,2,Low,J003,2,CR01,2025-10-27,41
CASE01433,Criminal,6,Medium,J005,4,CR02,2025-12-22,278
CASE01434,Civil,5,Medium,J008,7,CR05,2024-09-27,108
CASE01435,Family,2,High,J008,7,CR03,2025-01-21,34
CASE01436,Land,5,High,J008,7,CR07,2025-01-10,118
CASE01437,Criminal,2,Medium,J006,5,CR02,2025-01-21,50
CASE01438,Criminal,4,High,J002,1,CR07,2024-12-20,215
CASE01439,Family,3,Medium,J007,6,CR08,2025-09-11,66
CASE01440,Family,2,Low,J003,2,CR03,2025-03-27,73
CASE01441,Commercial,3,Medium,J001,0,CR04,2024-03-20,109
CASE01442,Family,3,High,J008,7,CR05,2024-08-05,89
CASE01443,Criminal,3,Medium,J002,1,CR03,2024-06-11,138
CASE01444,Family,3,Medium,J007,6,CR02,2024-12-05,72
CASE01445,Family,2,Medium,J008,7,CR02,2025-05-09,71
CASE01446,Civil,2,Medium,J006,5,CR08,2025-08-28,120
CASE01447,Civil,4,High,J003,2,CR07,2024-01-24,105
CASE01448,Land,2,High,J001,0,CR01,2025-08-11,67
CASE01449,Land,4,Medium,J008,7,CR03,2025-10-07,133
CASE01450,Family,3,Low,J008,7,CR01,2024-05-31,20
CASE01451,Family,3,Medium,J003,2,CR03,2024-07-04,114
CASE01452,Family,3,Medium,J008,7,CR07,2025-08-01,72
CASE01453,Commercial,6,Medium,J007,6,CR01,2024-10-18,57
CASE01454,Civil,4,High,J001,0,CR04,2025-04-28,77
CASE01455,Family,2,Medium,J007,6,CR03,2024-08-13,33
CASE01456,Commercial,5,Low,J004,3,CR03,2025-08-20,139
CASE01457,Civil,3,Medium,J003,2,CR05,2024-06-21,102
CASE01458,Constitutional,3,Low,J006,5,CR08,2025-09-03,142
CASE01459,Criminal,3,Low,J006,5,CR02,2025-01-23,103
CASE01460,Land,5,Medium,J004,3,CR03,2024-04-22,61
CASE01461,Criminal,7,Medium,J002,1,CR04,2025-06-20,208
CASE01462,Commercial,3,Medium,J007,6,CR07,2024-06-03,167
CASE01463,Criminal,4,High,J006,5,CR02,2024-07-01,211
CASE01464,Labour,4,Low,J005,4,CR01,2024-05-01,61
CASE01465,Civil,3,Medium,J001,0,CR08,2025-11-07,183
CASE01466,Civil,5,Low,J003,2,CR01,2025-11-26,94
CASE01467,Civil,5,Medium,J006,5,CR07,2025-01-15,64
CASE01468,Family,3,High,J003,2,CR07,2024-08-23,64
CASE01469,Civil,4,Low,J006,5,CR07,2024-12-25,103
CASE01470,Family,3,Medium,J008,7,CR02,2025-03-12,135
CASE01471,Family,3,High,J003,2,CR05,2024-08-27,77
CASE01472,Land,2,Medium,J001,0,CR05,2025-09-05,66
CASE01473,Civil,3,High,J008,7,CR07,2024-01-09,49
CASE01474,Labour,2,Low,J007,6,CR02,2025-06-17,85
CASE01475,Commercial,5,Medium,J001,0,CR07,2024-07-30,189
CASE01476,Land,2,Medium,J008,7,CR06,2025-01-06,149
CASE01477,Civil,2,High,J001,0,CR03,2025-03-13,130
CASE01478,Civil,2,Medium,J008,7,CR05,2024-09-25,135
CASE01479,Civil,2,Low,J008,7,CR07,2025-01-10,114
CASE01480,Civil,3,Medium,J008,7,CR05,2025-11-28,76
CASE01481,Civil,4,Medium,J006,5,CR04,2025-02-28,97
CASE01482,Civil,2,Medium,J008,7,CR08,2024-07-03,101
CASE01483,Civil,4,Medium,J004,3,CR08,2024-09-17,121
CASE01484,Civil,2,Medium,J004,3,CR06,2025-12-24,115
CASE01485,Land,4,Medium,J004,3,CR03,2025-11-07,91
CASE01486,Commercial,8,Medium,J001,0,CR04,2025-04-03,119
CASE01487,Civil,4,Medium,J003,2,CR02,2024-08-08,99
CASE01488,Land,2,Low,J008,7,CR07,2024-12-13,139
CASE01489,Labour,4,Medium,J007,6,CR01,2024-06-14,85
CASE01490,Civil,2,Low,J006,5,CR01,2024-04-04,119
CASE01491,Civil,2,Medium,J003,2,CR08,2024-04-01,55
CASE01492,Family,3,Medium,J003,2,CR05,2024-08-16,91
CASE01493,Commercial,9,Medium,J004,3,CR02,2025-09-16,202
CASE01494,Family,2,Medium,J003,2,CR07,2025-11-03,29
CASE01495,Civil,4,High,J008,7,CR05,2025-12-30,142
CASE01496,Family,3,High,J008,7,CR01,2025-05-22,103
CASE01497,Constitutional,10,Medium,J006,5,CR01,2024-07-26,137
CASE01498,Civil,4,High,J008,7,CR05,2024-07-19,92
CASE01499,Civil,2,High,J001,0,CR04,2025-09-22,123
CASE01500,Civil,2,Medium,J003,2,CR01,2024-09-02,20
CASE01501,Civil,3,Medium,J001,0,CR03,2024-10-10,157
CASE01502,Civil,4,High,J006,5,CR06,2025-11-17,103
CASE01503,Commercial,4,High,J004,3,CR07,2024-07-25,174
CASE01504,Criminal,7,Medium,J006,5,CR01,2025-12-22,192
CASE01505,Criminal,2,Medium,J002,1,CR02,2025-07-17,143
CASE01506,Land,3,Low,J004,3,CR06,2024-10-11,72
CASE01507,Commercial,5,Medium,J001,0,CR04,2025-04-11,123
CASE01508,Civil,2,High,J006,5,CR01,2024-09-25,130
CASE01509,Civil,2,Medium,J003,2,CR07,2025-06-03,59
CASE01510,Criminal,4,High,J002,1,CR02,2024-10-29,253
CASE01511,Commercial,7,Medium,J004,3,CR02,2025-06-10,191
CASE01512,Civil,2,High,J004,3,CR05,2025-12-12,114
CASE01513,Civil,3,Medium,J006,5,CR07,2025-07-31,63
CASE01514,Civil,2,Low,J006,5,CR04,2025-04-15,105
CASE01515,Civil,2,Low,J006,5,CR01,2025-05-09,87
CASE01516,Family,2,Medium,J003,2,CR05,2024-03-11,71
CASE01517,Constitutional,10,Medium,J006,5,CR04,2025-11-25,145
CASE01518,Civil,4,Low,J003,2,CR06,2025-02-27,142
CASE01519,Civil,3,High,J004,3,CR01,2025-12-19,138
CASE01520,Criminal,3,Low,J005,4,CR04,2024-10-22,146
CASE01521,Civil,5,Medium,J001,0,CR07,2025-11-21,88
CASE01522,Family,3,High,J008,7,CR06,2024-03-19,56
CASE01523,Family,2,Medium,J008,7,CR03,2024-11-18,108
CASE01524,Criminal,3,Low,J005,4,CR04,2025-08-11,133
CASE01525,Land,5,Low,J004,3,CR03,2025-12-01,164
CASE01526,Criminal,5,High,J002,1,CR08,2024-07-24,278
CASE01527,Civil,4,Low,J003,2,CR04,2024-07-31,32
CASE01528,Civil,3,Medium,J003,2,CR04,2024-09-13,77
CASE01529,Civil,5,Low,J008,7,CR06,2024-05-03,120
CASE01530,Criminal,4,High,J002,1,CR08,2024-01-08,266
CASE01531,Civil,3,High,J008,7,CR01,2025-05-09,148
CASE01532,Civil,5,Low,J004,3,CR06,2025-05-20,20
CASE01533,Commercial,4,Medium,J007,6,CR05,2024-10-14,82
CASE01534,Criminal,6,Medium,J005,4,CR04,2025-08-14,142
CASE01535,Constitutional,7,Medium,J002,1,CR01,2025-06-23,177
CASE01536,Commercial,3,High,J004,3,CR08,2025-07-08,157
CASE01537,Criminal,3,Low,J002,1,CR06,2025-12-04,84
CASE01538,Criminal,3,Low,J002,1,CR08,2025-12-17,130
CASE01539,Criminal,4,Medium,J006,5,CR08,2024-11-20,205
CASE01540,Civil,3,Medium,J001,0,CR01,2025-01-24,143
CASE01541,Land,3,Medium,J008,7,CR02,2025-01-06,140
CASE01542,Family,3,Low,J008,7,CR05,2024-07-11,69
CASE01543,Criminal,6,High,J006,5,CR05,2024-10-03,99
CASE01544,Criminal,5,High,J005,4,CR06,2025-01-10,176
CASE01545,Criminal,4,Low,J002,1,CR08,2025-03-11,126
CASE01546,Constitutional,2,Medium,J002,1,CR07,2025-12-19,194
CASE01547,Commercial,2,Medium,J004,3,CR06,2024-10-14,151
CASE01548,Civil,2,Medium,J006,5,CR03,2024-05-15,63
CASE01549,Labour,2,High,J007,6,CR04,2024-10-04,59
CASE01550,Labour,4,Medium,J003,2,CR07,2024-05-30,66
CASE01551,Commercial,4,Medium,J007,6,CR03,2025-04-30,118
CASE01552,Civil,5,Low,J001,0,CR03,2025-05-27,96
CASE01553,Constitutional,4,Low,J002,1,CR06,2025-05-14,254
CASE01554,Civil,3,High,J004,3,CR05,2025-07-30,131
CASE01555,Commercial,6,High,J007,6,CR01,2025-02-12,80
CASE01556,Criminal,2,Low,J002,1,CR03,2024-08-09,182
CASE01557,Civil,4,Low,J004,3,CR08,2025-10-07,130
CASE01558,Criminal,4,Low,J002,1,CR08,2024-12-09,117
CASE01559,Civil,5,Low,J004,3,CR06,2025-07-28,77
CASE01560,Family,2,Low,J008,7,CR05,2024-12-19,81
CASE01561,Criminal,4,Low,J002,1,CR07,2024-12-26,39
CASE01562,Labour,3,Medium,J007,6,CR04,2025-08-14,118
CASE01563,Civil,4,Low,J008,7,CR03,2024-12-30,41
CASE01564,Commercial,3,High,J004,3,CR08,2025-04-03,154
CASE01565,Commercial,6,Low,J001,0,CR07,2024-10-21,169
CASE01566,Commercial,2,High,J004,3,CR03,2024-06-21,179
CASE01567,Commercial,2,Medium,J007,6,CR06,2025-10-09,136
CASE01568,Constitutional,10,Medium,J006,5,CR02,2024-12-18,362
CASE01569,Civil,3,Medium,J003,2,CR06,2024-11-21,103
CASE01570,Civil,4,Low,J004,3,CR05,2025-09-12,71
CASE01571,Family,2,Low,J008,7,CR07,2025-04-01,103
CASE01572,Civil,5,Medium,J004,3,CR08,2025-02-28,94
CASE01573,Constitutional,11,Medium,J002,1,CR03,2024-01-25,233
CASE01574,Constitutional,3,High,J002,1,CR04,2025-12-19,203
CASE01575,Civil,5,Medium,J001,0,CR04,2024-06-20,142
CASE01576,Civil,3,Medium,J006,5,CR02,2024-04-08,79
CASE01577,Criminal,3,Low,J002,1,CR08,2025-07-16,88
CASE01578,Criminal,3,High,J002,1,CR01,2025-02-11,193
CASE01579,Criminal,2,Low,J006,5,CR02,2024-04-17,25
CASE01580,Criminal,7,Medium,J005,4,CR03,2024-03-28,146
CASE01581,Constitutional,3,Medium,J006,5,CR05,2024-08-23,293
CASE01582,Constitutional,2,Medium,J002,1,CR05,2024-05-10,197
CASE01583,Land,4,Medium,J001,0,CR03,2024-01-31,143
CASE01584,Criminal,5,Medium,J002,1,CR06,2025-04-24,124
CASE01585,Labour,4,Low,J007,6,CR05,2025-07-16,57
CASE01586,Criminal,4,Medium,J005,4,CR03,2025-12-16,128
CASE01587,Family,3,Medium,J008,7,CR03,2025-08-29,103
CASE01588,Criminal,2,Medium,J006,5,CR08,2025-10-09,83
CASE01589,Criminal,2,Medium,J006,5,CR07,2025-10-17,186
CASE01590,Civil,3,Medium,J008,7,CR05,2025-05-09,69
CASE01591,Criminal,6,Medium,J006,5,CR04,2024-04-02,208
CASE01592,Civil,3,Low,J006,5,CR05,2025-01-10,65
CASE01593,Commercial,8,High,J004,3,CR05,2024-11-07,119
CASE01594,Land,2,High,J001,0,CR01,2025-06-20,173
CASE01595,Family,3,Medium,J003,2,CR06,2024-10-21,75
CASE01596,Land,3,Medium,J004,3,CR01,2025-05-19,121
CASE01597,Land,4,Medium,J004,3,CR05,2024-01-11,102
CASE01598,Civil,4,High,J006,5,CR05,2025-09-04,121
CASE01599,Constitutional,8,Low,J002,1,CR01,2025-07-16,70
CASE01600,Civil,2,Medium,J004,3,CR04,2025-02-26,97
CASE01601,Civil,4,Low,J008,7,CR07,2024-09-13,84
CASE01602,Land,3,Medium,J001,0,CR07,2025-01-23,81
CASE01603,Family,3,Medium,J003,2,CR05,2025-10-03,62
CASE01604,Family,2,Medium,J003,2,CR05,2025-10-27,86
CASE01605,Labour,4,High,J007,6,CR05,2025-02-27,133
CASE01606,Civil,5,Low,J003,2,CR02,2024-05-20,121
CASE01607,Land,4,High,J004,3,CR02,2025-10-15,75
CASE01608,Criminal,4,Medium,J005,4,CR08,2025-12-19,117
CASE01609,Family,3,Medium,J008,7,CR08,2024-07-12,81
CASE01610,Civil,3,Low,J004,3,CR01,2024-06-05,73
CASE01611,Land,5,High,J001,0,CR01,2024-07-10,118
CASE01612,Criminal,2,Medium,J002,1,CR05,2024-10-03,122
CASE01613,Criminal,7,High,J002,1,CR08,2024-01-10,148
CASE01614,Civil,2,High,J003,2,CR02,2024-06-04,142
CASE01615,Civil,5,High,J001,0,CR08,2024-12-17,125
CASE01616,Civil,5,Medium,J006,5,CR05,2025-05-26,116
CASE01617,Civil,5,Low,J004,3,CR08,2025-12-15,70
CASE01618,Land,4,Medium,J001,0,CR06,2024-05-30,176
CASE01619,Commercial,4,Low,J001,0,CR05,2025-02-06,80
CASE01620,Civil,2,Medium,J001,0,CR08,2024-07-05,44
CASE01621,Commercial,5,Medium,J001,0,CR05,2024-09-12,174
CASE01622,Civil,4,Medium,J006,5,CR08,2024-09-11,119
CASE01623,Civil,4,Low,J001,0,CR04,2025-04-17,64
CASE01624,Criminal,7,High,J006,5,CR02,2025-06-18,242
CASE01625,Civil,3,Low,J003,2,CR08,2025-02-03,73
CASE01626,Family,2,Low,J008,7,CR05,2024-11-27,97
CASE01627,Family,3,Medium,J003,2,CR01,2025-07-17,88
CASE01628,Commercial,8,Low,J007,6,CR02,2024-09-17,185
CASE01629,Commercial,3,Medium,J004,3,CR05,2024-07-23,211
CASE01630,Commercial,9,Medium,J004,3,CR01,2025-11-14,173
CASE01631,Civil,3,High,J003,2,CR02,2024-08-30,109
CASE01632,Civil,5,Medium,J006,5,CR06,2024-01-17,75
CASE01633,Civil,4,Medium,J003,2,CR05,2025-08-22,149
CASE01634,Constitutional,11,Medium,J002,1,CR07,2024-09-06,353
CASE01635,Criminal,6,Medium,J002,1,CR01,2025-08-19,191
CASE01636,Civil,2,Medium,J006,5,CR03,2025-01-16,95
CASE01637,Land,4,Medium,J001,0,CR04,2024-06-11,119
CASE01638,Family,2,Medium,J007,6,CR02,2025-12-04,56
CASE01639,Family,3,Medium,J008,7,CR06,2025-10-03,89
CASE01640,Family,2,Low,J003,2,CR01,2024-12-31,57
CASE01641,Criminal,6,Medium,J006,5,CR03,2025-07-04,173
CASE01642,Civil,4,Medium,J001,0,CR03,2025-05-15,70
CASE01643,Criminal,6,Low,J002,1,CR06,2025-10-23,207
CASE01644,Commercial,7,Medium,J004,3,CR08,2024-07-17,86
CASE01645,Commercial,4,Medium,J001,0,CR07,2025-01-02,87
CASE01646,Family,3,Medium,J008,7,CR03,2025-05-12,87
CASE01647,Criminal,5,Medium,J006,5,CR08,2024-10-29,269
CASE01648,Criminal,2,Medium,J006,5,CR08,2025-08-04,143
CASE01649,Commercial,6,Medium,J001,0,CR06,2024-11-28,158
CASE01650,Commercial,5,Medium,J007,6,CR08,2024-10-09,114
CASE01651,Criminal,3,High,J006,5,CR03,2024-03-12,97
CASE01652,Commercial,2,Low,J007,6,CR03,2024-10-30,162
CASE01653,Civil,3,Medium,J004,3,CR06,2025-04-10,81
CASE01654,Civil,2,High,J001,0,CR07,2024-07-09,54
CASE01655,Civil,3,Medium,J001,0,CR06,2024-09-02,75
CASE01656,Commercial,8,Medium,J004,3,CR02,2025-11-06,169
CASE01657,Criminal,7,High,J006,5,CR07,2025-12-01,320
CASE01658,Civil,4,Low,J006,5,CR03,2024-10-17,69
CASE01659,Family,2,High,J007,6,CR07,2024-11-26,77
CASE01660,Criminal,3,Low,J002,1,CR02,2025-06-20,215
CASE01661,Land,5,Medium,J008,7,CR02,2024-02-15,202
CASE01662,Civil,4,Low,J003,2,CR03,2024-07-26,110
CASE01663,Civil,5,Medium,J001,0,CR08,2024-07-16,110
CASE01664,Civil,3,Medium,J001,0,CR01,2025-08-08,120
CASE01665,Civil,2,High,J006,5,CR08,2025-06-23,130
CASE01666,Civil,2,High,J008,7,CR05,2024-02-21,113
CASE01667,Family,2,High,J007,6,CR04,2024-03-14,95
CASE01668,Family,2,Low,J003,2,CR04,2025-11-03,79
CASE01669,Civil,3,Medium,J006,5,CR02,2025-04-25,138
CASE01670,Family,3,High,J008,7,CR01,2025-01-13,114
CASE01671,Civil,5,Medium,J001,0,CR05,2025-06-26,130
CASE01672,Criminal,7,Medium,J002,1,CR02,2024-11-08,165
CASE01673,Civil,2,Low,J001,0,CR04,2025-06-16,93
CASE01674,Civil,2,Medium,J001,0,CR02,2025-01-30,158
CASE01675,Land,5,High,J001,0,CR04,2025-06-23,112
CASE01676,Civil,5,Medium,J003,2,CR03,2024-04-19,85
CASE01677,Criminal,3,Low,J006,5,CR06,2025-04-15,105
CASE01678,Land,3,High,J008,7,CR07,2024-04-17,165
CASE01679,Civil,3,Medium,J003,2,CR03,2025-07-18,75
CASE01680,Commercial,5,Medium,J004,3,CR06,2025-11-05,213
CASE01681,Commercial,9,Low,J001,0,CR08,2024-12-27,101
CASE01682,Family,2,Medium,J007,6,CR06,2025-01-16,74
CASE01683,Civil,5,High,J006,5,CR07,2024-11-28,157
CASE01684,Civil,3,Medium,J008,7,CR04,2025-07-31,128
CASE01685,Family,2,Medium,J008,7,CR04,2025-01-20,47
CASE01686,Criminal,3,Medium,J006,5,CR05,2025-04-09,265
CASE01687,Labour,3,Medium,J005,4,CR07,2024-01-02,160
CASE01688,Civil,4,Medium,J001,0,CR05,2025-09-03,100
CASE01689,Civil,5,Medium,J001,0,CR03,2024-11-06,126
CASE01690,Land,5,Medium,J001,0,CR05,2024-08-16,133
CASE01691,Civil,4,Medium,J003,2,CR06,2024-01-24,72
CASE01692,Criminal,2,Low,J006,5,CR05,2025-07-21,170
CASE01693,Commercial,6,Low,J007,6,CR03,2024-02-09,164
CASE01694,Commercial,4,Medium,J004,3,CR06,2024-05-22,243
CASE01695,Criminal,4,Medium,J005,4,CR06,2025-08-20,155
CASE01696,Constitutional,2,High,J002,1,CR04,2024-09-20,88
CASE01697,Family,3,Medium,J007,6,CR02,2025-08-08,62
CASE01698,Criminal,2,Low,J005,4,CR04,2024-03-21,66
CASE01699,Civil,2,Medium,J004,3,CR08,2024-06-27,86
CASE01700,Civil,5,Low,J006,5,CR02,2025-09-02,92
CASE01701,Family,2,Medium,J008,7,CR05,2024-02-09,66
CASE01702,Commercial,8,Low,J007,6,CR07,2024-03-22,144
CASE01703,Civil,3,Low,J001,0,CR06,2024-12-23,101
CASE01704,Labour,4,High,J005,4,CR07,2024-08-21,128
CASE01705,Family,2,Medium,J008,7,CR01,2025-10-10,64
CASE01706,Constitutional,9,Medium,J006,5,CR01,2024-02-13,331
CASE01707,Criminal,2,Medium,J005,4,CR03,2025-05-30,193
CASE01708,Land,4,Medium,J008,7,CR04,2024-06-06,72
CASE01709,Family,2,Low,J003,2,CR07,2025-04-02,47
CASE01710,Family,3,Medium,J008,7,CR02,2024-08-16,76
CASE01711,Commercial,2,Low,J004,3,CR05,2024-05-16,220
CASE01712,Civil,3,Low,J004,3,CR02,2024-02-21,106
CASE01713,Criminal,7,Medium,J006,5,CR07,2024-09-26,124
CASE01714,Civil,2,Medium,J001,0,CR07,2025-05-29,61
